iter	RMSE
2933	0.5599458552
2934	0.5599318519
2935	0.5599219165
2936	0.5599075828
2937	0.5598933068
2938	0.5598799993
2939	0.5598593756
2940	0.559848153
2941	0.5598386984
2942	0.5598281552
2943	0.5598180992
2944	0.5598044679
2945	0.5597939241
2946	0.5597803632
2947	0.5597658095
2948	0.5597537369
2949	0.5597417948
2950	0.5597298527
2951	0.5597106355
2952	0.5596969313
2953	0.5596814668
2954	0.5596674252
2955	0.559654642
2956	0.5596377285
2957	0.5596201743
2958	0.5596084725
2959	0.5595991388
2960	0.5595868192
2961	0.5595626527
2962	0.5595521173
2963	0.5595444785
2964	0.5595322835
2965	0.5595190968
2966	0.5595014489
2967	0.5594938847
2968	0.5594772847
2969	0.5594626508
2970	0.5594513392
2971	0.5594334408
2972	0.5594196938
2973	0.5594088677
2974	0.5593923704
2975	0.5593792584
2976	0.5593707442
2977	0.5593582761
2978	0.5593414198
2979	0.5593314068
2980	0.5593228953
2981	0.5593062036
2982	0.5592909206
2983	0.5592735257
2984	0.5592598342
2985	0.5592438836
2986	0.5592346174
2987	0.5592237209
2988	0.5592107562
2989	0.5592035946
2990	0.5591925529
2991	0.5591761335
2992	0.5591650536
2993	0.559153181
2994	0.559129476
2995	0.5591174442
2996	0.5591095843
2997	0.5590970777
2998	0.5590827775
2999	0.559068644
3000	0.5590479577
3001	0.5590237865
3002	0.5590068158
3003	0.5589957136
3004	0.5589824457
3005	0.5589707143
3006	0.5589625852
3007	0.5589498346
3008	0.5589384858
3009	0.5589287818
3010	0.5589171582
3011	0.558909793
3012	0.5588943504
3013	0.5588844219
3014	0.558877116
3015	0.558866237
3016	0.5588552305
3017	0.5588449597
3018	0.5588339942
3019	0.5588226871
3020	0.5588124995
3021	0.5588018268
3022	0.5587778657
3023	0.5587574063
3024	0.5587462009
3025	0.5587365315
3026	0.5587233
3027	0.5587112197
3028	0.5586952612
3029	0.5586828794
3030	0.5586701102
3031	0.5586543209
3032	0.5586377651
3033	0.5586220798
3034	0.5586037017
3035	0.5585944725
3036	0.5585816594
3037	0.5585713579
3038	0.5585615834
3039	0.5585482932
3040	0.558535737
3041	0.5585219943
3042	0.558511221
3043	0.5584958613
3044	0.5584856408
3045	0.558475281
3046	0.5584587534
3047	0.5584474324
3048	0.5584347128
3049	0.5584210909
3050	0.5584110594
3051	0.5584008925
3052	0.5583878767
3053	0.5583744161
3054	0.5583653724
3055	0.5583529417
3056	0.5583378185
3057	0.5583281858
3058	0.5583142411
3059	0.5582983024
3060	0.5582876907
3061	0.5582739207
3062	0.5582634351
3063	0.5582506329
3064	0.5582361094
3065	0.5582263285
3066	0.5582171094
3067	0.5582077119
3068	0.5581945316
3069	0.5581811921
3070	0.558173044
3071	0.5581594188
3072	0.5581459148
3073	0.5581289748
3074	0.5581181775
3075	0.5580986041
3076	0.5580882197
3077	0.5580785719
3078	0.558064232
3079	0.5580547849
3080	0.5580476755
3081	0.5580350069
3082	0.5580257103
3083	0.5580164068
3084	0.5580045024
3085	0.5579964464
3086	0.5579893775
3087	0.5579723757
3088	0.5579618839
3089	0.5579389492
3090	0.5579280407
3091	0.557916626
3092	0.5579046842
3093	0.5578862121
3094	0.5578734023
3095	0.5578585823
3096	0.5578482349
3097	0.5578290485
3098	0.557819926
3099	0.5578135771
3100	0.5578025547
3101	0.5577916976
3102	0.5577818007
3103	0.5577645492
3104	0.5577543681
3105	0.5577414874
3106	0.5577319298
3107	0.5577141823
3108	0.5576973435
3109	0.5576890114
3110	0.557681417
3111	0.5576618262
3112	0.5576498062
3113	0.5576278451
3114	0.5576146923
3115	0.5576000355
3116	0.5575857515
3117	0.5575726401
3118	0.5575596332
3119	0.5575456606
3120	0.5575346242
3121	0.5575188153
3122	0.5574982063
3123	0.5574912684
3124	0.5574741781
3125	0.5574632074
3126	0.5574493059
3127	0.5574387223
3128	0.5574247591
3129	0.5574101321
3130	0.5573977392
3131	0.5573807678
3132	0.5573667441
3133	0.5573566276
3134	0.5573468762
3135	0.5573330689
3136	0.5573246945
3137	0.5573146926
3138	0.5573019318
3139	0.557289993
3140	0.5572816306
3141	0.5572712588
3142	0.5572629628
3143	0.5572540967
3144	0.5572415145
3145	0.5572244131
3146	0.5572137827
3147	0.5572068353
3148	0.5571959589
3149	0.5571811571
3150	0.557168068
3151	0.5571578778
3152	0.5571415328
3153	0.5571211631
3154	0.5571021511
3155	0.5570918539
3156	0.5570722307
3157	0.5570654369
3158	0.5570531127
3159	0.5570403093
3160	0.5570278265
3161	0.5570163643
3162	0.556997868
3163	0.5569868057
3164	0.556970693
3165	0.5569510588
3166	0.5569414875
3167	0.5569329834
3168	0.5569194373
3169	0.5569055615
3170	0.5568962427
3171	0.5568889306
3172	0.556877349
3173	0.5568604983
3174	0.5568510182
3175	0.5568378976
3176	0.5568254424
3177	0.5568146608
3178	0.5568064288
3179	0.5567937775
3180	0.556783038
3181	0.5567692234
3182	0.5567589958
3183	0.5567511553
3184	0.5567372656
3185	0.5567230067
3186	0.5567122424
3187	0.5567054301
3188	0.5566853974
3189	0.5566707484
3190	0.5566571004
3191	0.5566419703
3192	0.5566295312
3193	0.5566183695
3194	0.5566050248
3195	0.5565846525
3196	0.5565686199
3197	0.5565504491
3198	0.5565319718
3199	0.5565159881
3200	0.5565040477
3201	0.5564892899
3202	0.5564707372
3203	0.5564583236
3204	0.5564483919
3205	0.5564377744
3206	0.5564257897
3207	0.5564148658
3208	0.5564057919
3209	0.5563968189
3210	0.55638688
3211	0.5563658813
3212	0.5563570119
3213	0.5563449557
3214	0.5563365814
3215	0.5563292693
3216	0.5563178324
3217	0.5563003482
3218	0.556287552
3219	0.5562716451
3220	0.5562610895
3221	0.5562454721
3222	0.5562297877
3223	0.5562140502
3224	0.5562041916
3225	0.5561916445
3226	0.5561766833
3227	0.556168986
3228	0.5561550764
3229	0.5561385265
3230	0.5561320834
3231	0.5561205885
3232	0.5561118084
3233	0.5560969545
3234	0.5560878972
3235	0.5560809491
3236	0.5560670822
3237	0.5560557648
3238	0.556034981
3239	0.5560144151
3240	0.5560037637
3241	0.5559929216
3242	0.5559805147
3243	0.5559684853
3244	0.5559559623
3245	0.5559474433
3246	0.5559403424
3247	0.5559257395
3248	0.5559046958
3249	0.555888414
3250	0.5558785266
3251	0.5558684
3252	0.5558502665
3253	0.5558338983
3254	0.5558250955
3255	0.5558130878
3256	0.5557978072
3257	0.5557869425
3258	0.555779645
3259	0.5557670135
3260	0.5557564269
3261	0.5557356171
3262	0.5557224657
3263	0.5557045299
3264	0.5556957703
3265	0.5556751162
3266	0.5556628011
3267	0.5556525112
3268	0.5556424506
3269	0.5556343474
3270	0.5556192534
3271	0.5556065705
3272	0.5555987571
3273	0.5555872541
3274	0.5555743753
3275	0.5555554049
3276	0.5555426088
3277	0.5555365283
3278	0.5555175752
3279	0.5554978208
3280	0.5554773754
3281	0.5554596208
3282	0.5554496012
3283	0.5554345281
3284	0.5554169298
3285	0.5554053008
3286	0.5553964533
3287	0.5553849208
3288	0.5553653881
3289	0.555352831
3290	0.5553463245
3291	0.5553320215
3292	0.5553219936
3293	0.5553091578
3294	0.5552990059
3295	0.5552873386
3296	0.5552703257
3297	0.5552600299
3298	0.555249273
3299	0.5552364437
3300	0.5552183996
3301	0.5552091192
3302	0.5551977451
3303	0.5551899251
3304	0.5551798017
3305	0.555169422
3306	0.5551615119
3307	0.5551512134
3308	0.5551417865
3309	0.5551291818
3310	0.5551212792
3311	0.5551129285
3312	0.5551022033
3313	0.5550923778
3314	0.5550848388
3315	0.5550740227
3316	0.555066181
3317	0.5550500685
3318	0.5550376383
3319	0.5550256289
3320	0.5550075496
3321	0.5549982673
3322	0.554982728
3323	0.5549634052
3324	0.5549457444
3325	0.5549320418
3326	0.5549243899
3327	0.5549117591
3328	0.5548968521
3329	0.5548836249
3330	0.5548757393
3331	0.5548634806
3332	0.554857523
3333	0.5548435136
3334	0.5548349322
3335	0.5548226541
3336	0.5548112158
3337	0.554801663
3338	0.5547869066
3339	0.5547745372
3340	0.5547625814
3341	0.5547511878
3342	0.5547416225
3343	0.5547332979
3344	0.5547199029
3345	0.5547029631
3346	0.5546897643
3347	0.5546784595
3348	0.5546729813
3349	0.5546564093
3350	0.5546467622
3351	0.554639402
3352	0.5546334298
3353	0.5546248433
3354	0.5546052149
3355	0.5545894218
3356	0.5545789989
3357	0.5545649347
3358	0.5545551656
3359	0.5545382159
3360	0.554526551
3361	0.5545166333
3362	0.5545085591
3363	0.5544906745
3364	0.5544812793
3365	0.5544717503
3366	0.5544607162
3367	0.5544459165
3368	0.5544327861
3369	0.5544235587
3370	0.5544101234
3371	0.5543947853
3372	0.5543865974
3373	0.5543679216
3374	0.5543494415
3375	0.5543406718
3376	0.5543300388
3377	0.5543208829
3378	0.5543104425
3379	0.5542968523
3380	0.5542897046
3381	0.5542765338
3382	0.5542680809
3383	0.554259334
3384	0.5542481232
3385	0.5542325267
3386	0.5542228696
3387	0.5542130749
3388	0.5542054649
3389	0.5541953347
3390	0.5541853849
3391	0.554168653
3392	0.5541533693
3393	0.5541407407
3394	0.5541286405
3395	0.5541176086
3396	0.5541081991
3397	0.5540929699
3398	0.5540867739
3399	0.5540814362
3400	0.5540730179
3401	0.5540608121
3402	0.5540501313
3403	0.5540375653
3404	0.5540260814
3405	0.5540140954
3406	0.5540041905
3407	0.55399485
3408	0.5539849228
3409	0.5539734388
3410	0.553965762
3411	0.5539503321
3412	0.553938211
3413	0.5539283755
3414	0.553912428
3415	0.5539054491
3416	0.5538971392
3417	0.553889235
3418	0.5538780443
3419	0.5538723973
3420	0.5538580433
3421	0.553846109
3422	0.5538295559
3423	0.5538217401
3424	0.5538099781
3425	0.5537989751
3426	0.5537873437
3427	0.5537720422
3428	0.5537642241
3429	0.55375346
3430	0.5537448111
3431	0.5537285704
3432	0.5537198625
3433	0.5537112481
3434	0.5536960943
3435	0.5536788875
3436	0.5536679521
3437	0.5536575989
3438	0.5536513821
3439	0.5536428184
3440	0.5536315428
3441	0.5536193295
3442	0.5536029165
3443	0.5535887746
3444	0.5535792706
3445	0.5535676378
3446	0.5535584092
3447	0.5535467159
3448	0.5535349502
3449	0.5535244451
3450	0.5535142748
3451	0.5535059823
3452	0.5534955999
3453	0.5534873703
3454	0.5534732875
3455	0.5534649256
3456	0.5534548289
3457	0.5534457109
3458	0.5534318031
3459	0.5534133315
3460	0.5534028171
3461	0.5533949494
3462	0.5533822965
3463	0.5533733174
3464	0.5533644841
3465	0.5533545316
3466	0.5533385005
3467	0.5533238848
3468	0.553317677
3469	0.5533088939
3470	0.5532964418
3471	0.553287771
3472	0.5532816898
3473	0.5532685619
3474	0.5532563937
3475	0.5532499439
3476	0.5532405575
3477	0.5532280694
3478	0.5532195007
3479	0.5532100941
3480	0.5532017059
3481	0.5531854055
3482	0.5531755596
3483	0.5531674185
3484	0.5531526298
3485	0.5531448833
3486	0.5531303329
3487	0.5531195984
3488	0.5531038991
3489	0.5530963909
3490	0.5530847426
3491	0.5530777786
3492	0.5530612467
3493	0.5530540156
3494	0.5530451579
3495	0.5530287499
3496	0.5530195548
3497	0.5530102606
3498	0.5529987805
3499	0.5529880721
3500	0.5529785863
3501	0.5529678279
3502	0.5529553091
3503	0.5529435742
3504	0.5529317172
3505	0.5529203041
3506	0.5529103308
3507	0.5528987472
3508	0.5528840727
3509	0.5528683477
3510	0.5528604159
3511	0.5528507042
3512	0.5528410494
3513	0.5528252711
3514	0.5528164912
3515	0.5528032055
3516	0.552795551
3517	0.5527889414
3518	0.5527806463
3519	0.552771616
3520	0.5527593026
3521	0.5527481954
3522	0.5527404333
3523	0.5527287986
3524	0.5527170042
3525	0.5527108271
3526	0.5526989508
3527	0.5526828543
3528	0.55267585
3529	0.5526662327
3530	0.5526563213
3531	0.5526484684
3532	0.552641556
3533	0.5526298993
3534	0.5526141602
3535	0.552603462
3536	0.5525901101
3537	0.552582439
3538	0.552573877
3539	0.5525661645
3540	0.5525568268
3541	0.5525482543
3542	0.5525411824
3543	0.5525291377
3544	0.552519605
3545	0.5525082864
3546	0.5524969118
3547	0.5524824532
3548	0.5524732007
3549	0.5524627884
3550	0.5524534882
3551	0.55244156
3552	0.5524310173
3553	0.5524185901
3554	0.5524093491
3555	0.5523971578
3556	0.5523859575
3557	0.5523746664
3558	0.5523601844
3559	0.5523540986
3560	0.5523473498
3561	0.5523395008
3562	0.5523316984
3563	0.5523192312
3564	0.552312644
3565	0.5523012733
3566	0.5522889596
3567	0.5522711557
3568	0.5522590056
3569	0.5522500928
3570	0.5522342446
3571	0.5522291833
3572	0.55221693
3573	0.5522036063
3574	0.5521895065
3575	0.5521793285
3576	0.552173197
3577	0.552162193
3578	0.5521477726
3579	0.5521393041
3580	0.5521223635
3581	0.5521131358
3582	0.5520969676
3583	0.5520799888
3584	0.5520707174
3585	0.5520559721
3586	0.5520443308
3587	0.5520314611
3588	0.552021233
3589	0.5520120916
3590	0.5519995613
3591	0.5519881263
3592	0.5519713356
3593	0.5519637866
3594	0.5519557123
3595	0.5519415139
3596	0.5519282442
3597	0.5519166971
3598	0.5519041214
3599	0.551892517
3600	0.5518821484
3601	0.5518743315
3602	0.5518647984
3603	0.5518454114
3604	0.5518350784
3605	0.5518208466
3606	0.5518109819
3607	0.5518000045
3608	0.5517891203
3609	0.5517763939
3610	0.5517653158
3611	0.5517522768
3612	0.5517459257
3613	0.5517363478
3614	0.5517260126
3615	0.551713443
3616	0.5517039053
3617	0.5516943299
3618	0.5516802642
3619	0.5516734355
3620	0.5516647906
3621	0.5516545959
3622	0.5516447761
3623	0.5516290928
3624	0.5516203978
3625	0.5516108485
3626	0.5515994855
3627	0.5515921775
3628	0.551580364
3629	0.5515649705
3630	0.5515568485
3631	0.5515461621
3632	0.5515359673
3633	0.5515256359
3634	0.5515143897
3635	0.5515039345
3636	0.5514927946
3637	0.5514795784
3638	0.5514643736
3639	0.551452715
3640	0.551442402
3641	0.5514337985
3642	0.5514287007
3643	0.5514161065
3644	0.5514067074
3645	0.5514006976
3646	0.5513952596
3647	0.551388605
3648	0.5513795616
3649	0.5513700026
3650	0.551363173
3651	0.551351582
3652	0.551343656
3653	0.5513357567
3654	0.5513249987
3655	0.5513190786
3656	0.5513100385
3657	0.551300641
3658	0.5512880724
3659	0.5512787013
3660	0.5512692099
3661	0.5512623226
3662	0.5512534344
3663	0.551249198
3664	0.5512350287
3665	0.5512245634
3666	0.5512132632
3667	0.5512049821
3668	0.5512000864
3669	0.5511871769
3670	0.5511797276
3671	0.5511706125
3672	0.5511658715
3673	0.5511573685
3674	0.551147323
3675	0.5511368491
3676	0.5511258265
3677	0.5511148317
3678	0.5511073939
3679	0.5510936478
3680	0.5510802634
3681	0.5510701292
3682	0.5510587967
3683	0.5510435012
3684	0.5510363882
3685	0.5510301995
3686	0.5510142685
3687	0.5510059673
3688	0.5509965773
3689	0.5509857321
3690	0.5509746917
3691	0.5509654467
3692	0.5509548119
3693	0.5509408582
3694	0.5509333109
3695	0.550924345
3696	0.5509103629
3697	0.5509040483
3698	0.5508924035
3699	0.550883056
3700	0.5508721244
3701	0.5508639729
3702	0.5508546145
3703	0.5508411113
3704	0.5508352009
3705	0.5508240993
3706	0.5508112322
3707	0.5508006775
3708	0.5507892631
3709	0.5507830177
3710	0.550769347
3711	0.5507613204
3712	0.5507514301
3713	0.550747261
3714	0.5507365797
3715	0.5507283413
3716	0.5507186007
3717	0.5507115607
3718	0.5506969901
3719	0.550689896
3720	0.5506803103
3721	0.5506694941
3722	0.5506585452
3723	0.5506462812
3724	0.5506376246
3725	0.5506239439
3726	0.5506124323
3727	0.5506024401
3728	0.5505953585
3729	0.5505844865
3730	0.5505677984
3731	0.5505601809
3732	0.5505515843
3733	0.5505413508
3734	0.5505336031
3735	0.5505251017
3736	0.5505174589
3737	0.5505095145
3738	0.5504976805
3739	0.5504880243
3740	0.550479497
3741	0.5504659335
3742	0.5504584346
3743	0.5504511801
3744	0.5504411939
3745	0.550436947
3746	0.5504272176
3747	0.55042311
3748	0.5504125963
3749	0.5504041333
3750	0.55039726
3751	0.5503872744
3752	0.5503763972
3753	0.5503644411
3754	0.5503510167
3755	0.5503405397
3756	0.5503237925
3757	0.5503088154
3758	0.5502962696
3759	0.5502885665
3760	0.550276192
3761	0.5502630899
3762	0.5502560379
3763	0.5502502136
3764	0.5502415018
3765	0.5502331184
3766	0.5502229344
3767	0.5502142161
3768	0.5502043907
3769	0.5501965752
3770	0.5501874212
3771	0.5501825485
3772	0.5501735898
3773	0.5501650195
3774	0.5501557284
3775	0.5501437881
3776	0.5501391114
3777	0.5501259351
3778	0.5501199608
3779	0.5501097799
3780	0.5500999272
3781	0.5500900821
3782	0.550082067
3783	0.5500761449
3784	0.5500662086
3785	0.5500613688
3786	0.550050671
3787	0.5500396216
3788	0.5500318325
3789	0.5500234505
3790	0.550015156
3791	0.5500050233
3792	0.5499923189
3793	0.5499857196
3794	0.5499732868
3795	0.5499642046
3796	0.5499562243
3797	0.5499437344
3798	0.5499348851
3799	0.5499261817
3800	0.5499169461
3801	0.5499070657
3802	0.5498961486
3803	0.5498873621
3804	0.5498787777
3805	0.5498657428
3806	0.5498584285
3807	0.5498486978
3808	0.5498402193
3809	0.5498330997
3810	0.5498195237
3811	0.5498091073
3812	0.5497947893
3813	0.5497791062
3814	0.549764687
3815	0.5497547507
3816	0.5497463154
3817	0.5497381205
3818	0.5497291801
3819	0.5497218575
3820	0.5497053847
3821	0.5496964249
3822	0.5496895158
3823	0.5496811452
3824	0.5496730012
3825	0.5496627068
3826	0.5496524765
3827	0.5496361426
3828	0.5496294438
3829	0.5496146121
3830	0.5496044111
3831	0.5495961279
3832	0.5495916141
3833	0.549578346
3834	0.5495682405
3835	0.5495572349
3836	0.5495436804
3837	0.5495347546
3838	0.5495225768
3839	0.5495147379
3840	0.5495081618
3841	0.5495007382
3842	0.5494913874
3843	0.5494815237
3844	0.5494717218
3845	0.5494632234
3846	0.5494472165
3847	0.5494343897
3848	0.5494241994
3849	0.5494144948
3850	0.5494039375
3851	0.5493901779
3852	0.549374791
3853	0.5493630498
3854	0.5493524138
3855	0.5493461728
3856	0.549338331
3857	0.549326989
3858	0.54931726
3859	0.549304785
3860	0.5492966207
3861	0.5492897594
3862	0.5492812346
3863	0.5492682517
3864	0.5492552069
3865	0.5492461626
3866	0.5492344622
3867	0.5492254935
3868	0.5492147032
3869	0.5492031557
3870	0.5491928716
3871	0.5491846003
3872	0.5491728937
3873	0.5491600343
3874	0.5491517055
3875	0.5491369038
3876	0.5491239915
3877	0.5491168599
3878	0.5491078091
3879	0.5491006724
3880	0.549089659
3881	0.5490813472
3882	0.5490722716
3883	0.5490622167
3884	0.5490550047
3885	0.5490454579
3886	0.5490354877
3887	0.5490274573
3888	0.5490202091
3889	0.5490127258
3890	0.5490069721
3891	0.5489988649
3892	0.5489898294
3893	0.5489790698
3894	0.5489714988
3895	0.5489601572
3896	0.5489513812
3897	0.5489391743
3898	0.5489272254
3899	0.5489189709
3900	0.5489122945
3901	0.5489039689
3902	0.5488911816
3903	0.5488810922
3904	0.5488696161
3905	0.5488615109
3906	0.5488579757
3907	0.5488481594
3908	0.5488386152
3909	0.5488302921
3910	0.54882017
3911	0.5488129168
3912	0.5488044741
3913	0.5487950775
3914	0.5487879663
3915	0.5487775812
3916	0.5487682225
3917	0.5487524057
3918	0.5487430698
3919	0.5487375796
3920	0.5487301037
3921	0.5487210857
3922	0.5487130725
3923	0.5487060215
3924	0.5486932672
3925	0.5486826082
3926	0.548673389
3927	0.5486629564
3928	0.5486526483
3929	0.5486449253
3930	0.5486368843
3931	0.5486220983
3932	0.5486150255
3933	0.5486056412
3934	0.5485968447
3935	0.548590752
3936	0.5485828638
3937	0.5485728947
3938	0.5485638279
3939	0.5485560896
3940	0.5485507067
3941	0.5485389394
3942	0.5485307408
3943	0.5485152043
3944	0.548505091
3945	0.5484966702
3946	0.5484842123
3947	0.5484731725
3948	0.5484599119
3949	0.5484454197
3950	0.548435388
3951	0.5484218821
3952	0.5484133862
3953	0.548401417
3954	0.5483918522
3955	0.5483779733
3956	0.5483661809
3957	0.5483553551
3958	0.5483452251
3959	0.5483345748
3960	0.5483250375
3961	0.5483195047
3962	0.5483075182
3963	0.5482965609
3964	0.5482868208
3965	0.5482794856
3966	0.5482739146
3967	0.5482643532
3968	0.5482566126
3969	0.5482438849
3970	0.5482353195
3971	0.5482283284
3972	0.5482168946
3973	0.5482101512
3974	0.5482032626
3975	0.5481887216
3976	0.548182003
3977	0.5481735494
3978	0.5481646402
3979	0.5481546755
3980	0.5481450429
3981	0.548135566
3982	0.5481272004
3983	0.5481192164
3984	0.5481078288
3985	0.5481021095
3986	0.5480932149
3987	0.5480876493
3988	0.5480828184
3989	0.548075987
3990	0.5480665719
3991	0.548055214
3992	0.5480445474
3993	0.5480364415
3994	0.5480288162
3995	0.5480190825
3996	0.5480135222
3997	0.5480049566
3998	0.5479952225
3999	0.5479867796
4000	0.5479785573
4001	0.5479692586
4002	0.5479583557
4003	0.5479448751
4004	0.5479319365
4005	0.5479256156
4006	0.54791386
4007	0.547904486
4008	0.5478934094
4009	0.5478834809
4010	0.5478710983
4011	0.5478661705
4012	0.5478561373
4013	0.5478477255
4014	0.5478388763
4015	0.5478256282
4016	0.5478105617
4017	0.5477995268
4018	0.5477933505
4019	0.5477845187
4020	0.5477761397
4021	0.5477674246
4022	0.5477617449
4023	0.5477523925
4024	0.5477426674
4025	0.5477328818
4026	0.5477220153
4027	0.5477107843
4028	0.5477005249
4029	0.5476898004
4030	0.5476764359
4031	0.5476703359
4032	0.5476621401
4033	0.5476537596
4034	0.5476428907
4035	0.5476329634
4036	0.547623954
4037	0.5476161475
4038	0.5476068258
4039	0.5475989845
4040	0.5475916945
4041	0.5475848087
4042	0.5475777622
4043	0.547566664
4044	0.5475575033
4045	0.5475478436
4046	0.5475408013
4047	0.5475288417
4048	0.5475212368
4049	0.5475132786
4050	0.5475043266
4051	0.5474951495
4052	0.5474858516
4053	0.5474767632
4054	0.5474680306
4055	0.5474577039
4056	0.5474542635
4057	0.54744892
4058	0.5474405332
4059	0.5474309395
4060	0.5474237414
4061	0.5474150391
4062	0.5474084453
4063	0.5474009021
4064	0.5473960771
4065	0.5473893974
4066	0.547381693
4067	0.5473757144
4068	0.5473670006
4069	0.5473543429
4070	0.547343241
4071	0.5473361495
4072	0.5473284745
4073	0.5473202981
4074	0.5473116591
4075	0.5473012757
4076	0.5472910401
4077	0.5472793503
4078	0.5472675829
4079	0.5472554444
4080	0.5472458337
4081	0.5472307725
4082	0.5472217672
4083	0.5472141303
4084	0.5472046734
4085	0.5471976848
4086	0.5471895159
4087	0.5471808318
4088	0.5471722209
4089	0.5471630511
4090	0.5471548051
4091	0.5471497015
4092	0.5471416857
4093	0.5471350013
4094	0.5471188191
4095	0.5471131121
4096	0.547106267
4097	0.5470975008
4098	0.5470895304
4099	0.5470777063
4100	0.5470727321
4101	0.5470635668
4102	0.5470539146
4103	0.5470424161
4104	0.5470342811
4105	0.5470244059
4106	0.5470097567
4107	0.547000934
4108	0.5469853651
4109	0.5469768346
4110	0.5469642139
4111	0.5469551118
4112	0.5469449088
4113	0.546937311
4114	0.5469275906
4115	0.5469209326
4116	0.5469125025
4117	0.5469004517
4118	0.5468912391
4119	0.5468821706
4120	0.5468728133
4121	0.5468655307
4122	0.5468559232
4123	0.5468477396
4124	0.546839177
4125	0.5468320945
4126	0.5468255963
4127	0.5468097599
4128	0.5467964079
4129	0.5467897937
4130	0.5467822869
4131	0.5467728017
4132	0.5467661843
4133	0.5467565235
4134	0.5467486794
4135	0.5467367198
4136	0.5467291136
4137	0.5467182004
4138	0.5467026686
4139	0.5466927985
4140	0.5466850122
4141	0.5466793499
4142	0.5466671252
4143	0.5466552732
4144	0.5466477405
4145	0.5466414568
4146	0.5466281321
4147	0.5466171207
4148	0.54660678
4149	0.5465931623
4150	0.5465876448
4151	0.546580129
4152	0.5465694257
4153	0.5465632086
4154	0.5465572475
4155	0.546547828
4156	0.5465345892
4157	0.5465253753
4158	0.5465122209
4159	0.5465032221
4160	0.5464948398
4161	0.5464836171
4162	0.5464752571
4163	0.5464657669
4164	0.5464586898
4165	0.5464525981
4166	0.5464413765
4167	0.5464349395
4168	0.5464278283
4169	0.5464223638
4170	0.5464137285
4171	0.5464064805
4172	0.546397591
4173	0.5463894158
4174	0.5463766435
4175	0.5463707701
4176	0.5463634571
4177	0.5463562685
4178	0.5463454332
4179	0.5463357466
4180	0.546326239
4181	0.5463189192
4182	0.5463089783
4183	0.546299172
4184	0.546290524
4185	0.5462795251
4186	0.5462702384
4187	0.5462600345
4188	0.5462513252
4189	0.5462456019
4190	0.5462362224
4191	0.5462273558
4192	0.5462188843
4193	0.5462125524
4194	0.5462015336
4195	0.5461956798
4196	0.5461837997
4197	0.5461749406
4198	0.5461643514
4199	0.5461540263
4200	0.5461439067
4201	0.5461380061
4202	0.5461306596
4203	0.5461244659
4204	0.5461115452
4205	0.5460997003
4206	0.546090152
4207	0.546081803
4208	0.5460736761
4209	0.5460625937
4210	0.5460563615
4211	0.5460481233
4212	0.5460328823
4213	0.5460217102
4214	0.5460138999
4215	0.5460048766
4216	0.5459957871
4217	0.545986264
4218	0.5459779372
4219	0.5459687824
4220	0.5459605477
4221	0.545948881
4222	0.5459431271
4223	0.5459339232
4224	0.5459260313
4225	0.5459196683
4226	0.5459094974
4227	0.5458989301
4228	0.5458888049
4229	0.5458804723
4230	0.5458709263
4231	0.5458615128
4232	0.5458523066
4233	0.5458362812
4234	0.5458298213
4235	0.5458229399
4236	0.5458097127
4237	0.5457999603
4238	0.5457896586
4239	0.5457773288
4240	0.5457694283
4241	0.5457564114
4242	0.5457484308
4243	0.5457395284
4244	0.5457300837
4245	0.5457180112
4246	0.5457097486
4247	0.5457000783
4248	0.5456902515
4249	0.5456820905
4250	0.5456748276
4251	0.5456658978
4252	0.5456584852
4253	0.5456446145
4254	0.5456345884
4255	0.545625016
4256	0.5456143815
4257	0.5456086774
4258	0.5456047843
4259	0.5455952174
4260	0.545584656
4261	0.5455788081
4262	0.5455721305
4263	0.5455659174
4264	0.5455567576
4265	0.5455488973
4266	0.5455380692
4267	0.5455303317
4268	0.5455216017
4269	0.5455150916
4270	0.5455060551
4271	0.5454997238
4272	0.5454916356
4273	0.5454847346
4274	0.5454739336
4275	0.5454672146
4276	0.5454566528
4277	0.5454478429
4278	0.5454386285
4279	0.545426291
4280	0.5454189208
4281	0.5454107996
4282	0.545399983
4283	0.5453900766
4284	0.5453849453
4285	0.5453750134
4286	0.5453652104
4287	0.5453557514
4288	0.5453453602
4289	0.5453396824
4290	0.5453302561
4291	0.545318272
4292	0.5453119952
4293	0.5453043344
4294	0.5452967995
4295	0.545283763
4296	0.5452734681
4297	0.5452680968
4298	0.5452588992
4299	0.5452523513
4300	0.5452391482
4301	0.5452325138
4302	0.5452225683
4303	0.5452137276
4304	0.5452002429
4305	0.5451931094
4306	0.5451828638
4307	0.545175693
4308	0.5451598001
4309	0.5451523437
4310	0.5451429489
4311	0.5451333415
4312	0.5451235198
4313	0.5451143207
4314	0.5451103539
4315	0.5451025328
4316	0.5450965431
4317	0.5450878408
4318	0.5450810515
4319	0.5450673082
4320	0.5450590489
4321	0.5450509067
4322	0.5450415379
4323	0.5450299243
4324	0.5450224939
4325	0.545017318
4326	0.5450113264
4327	0.5450038072
4328	0.5449957508
4329	0.5449846062
4330	0.544975855
4331	0.544966393
4332	0.5449583188
4333	0.5449488145
4334	0.5449338133
4335	0.5449211675
4336	0.5449071488
4337	0.5448975926
4338	0.5448887515
4339	0.5448798575
4340	0.5448701607
4341	0.5448564489
4342	0.544846868
4343	0.5448367006
4344	0.5448312208
4345	0.5448220194
